Entity,Code,Year,"Deaths that are from all causes attributed to high systolic blood pressure, in both sexes aged all ages","Deaths that are from all causes attributed to diet high in sodium, in both sexes aged all ages","Deaths that are from all causes attributed to diet low in whole grains, in both sexes aged all ages","Deaths that are from all causes attributed to alcohol use, in both sexes aged all ages","Deaths that are from all causes attributed to diet low in fruits, in both sexes aged all ages","Deaths that are from all causes attributed to unsafe water source, in both sexes aged all ages","Deaths that are from all causes attributed to secondhand smoke, in both sexes aged all ages","Deaths that are from all causes attributed to low birth weight, in both sexes aged all ages","Deaths that are from all causes attributed to child wasting, in both sexes aged all ages","Deaths that are from all causes attributed to unsafe sex, in both sexes aged all ages","Deaths that are from all causes attributed to diet low in nuts and seeds, in both sexes aged all ages","Deaths that are from all causes attributed to household air pollution from solid fuels, in both sexes aged all ages","Deaths that are from all causes attributed to diet low in vegetables, in both sexes aged all ages","Deaths that are from all causes attributed to smoking, in both sexes aged all ages","Deaths that are from all causes attributed to high fasting plasma glucose, in both sexes aged all ages","Deaths that are from all causes attributed to air pollution, in both sexes aged all ages","Deaths that are from all causes attributed to high body-mass index, in both sexes aged all ages","Deaths that are from all causes attributed to unsafe sanitation, in both sexes aged all ages","Deaths that are from all causes attributed to drug use, in both sexes aged all ages","Deaths that are from all causes attributed to low bone mineral density, in both sexes aged all ages","Deaths that are from all causes attributed to vitamin a deficiency, in both sexes aged all ages","Deaths that are from all causes attributed to child stunting, in both sexes aged all ages","Deaths that are from all causes attributed to non-exclusive breastfeeding, in both sexes aged all ages","Deaths that are from all causes attributed to iron deficiency, in both sexes aged all ages","Deaths that are from all causes attributed to ambient particulate matter pollution, in both sexes aged all ages","Deaths that are from all causes attributed to low physical activity, in both sexes aged all ages","Deaths that are from all causes attributed to no access to handwashing facility, in both sexes aged all ages","Deaths that are from all causes attributed to high ldl cholesterol, in both sexes aged all ages"
Spain,ESP,1990,74027.94,2726.9817,13108.131,23963.938,2285.526,15.961395,6826.746,1191.0574,174.99477,2591.756,2028.505,1626.9022,1215.34,65118.426,45141.8,16349.455,30330.164,15.692759,1377.7917,1638.2943,0.06640832,3.3484552,23.239283,3.6521726,13816.42,8035.852,101.68725,33970.34
Spain,ESP,1991,73789.71,2709.1025,13078.463,23729.57,2282.5254,15.395397,6729.4307,1100.375,168.5932,3048.2158,1986.1088,1463.0845,1218.5148,66090.516,46266.977,15742.731,31047.527,14.78385,1685.6268,1645.042,0.05278565,2.7648823,19.702425,3.2495055,13375.998,8053.955,99.63653,33977.46
Spain,ESP,1992,72311.16,2650.0283,12834.553,23098.975,2236.1729,14.925285,6531.763,1049.2485,165.10245,3626.6562,1911.6323,1289.5084,1209.535,66059.25,46541.836,14928.582,31283.238,13.881967,1974.5701,1625.2566,0.044478495,2.442793,17.746378,3.2613351,12812.633,7944.919,97.28271,33364.418
Spain,ESP,1993,72037.45,2628.6077,12819.018,22664.066,2229.543,15.18206,6438.911,943.0043,161.72089,4157.5737,1875.4067,1155.0806,1232.7836,66612.61,47512.445,14617.203,31935.492,13.7477455,2221.1943,1634.6277,0.035316624,2.0795374,15.301662,2.6686823,12552.167,8015.2856,97.65283,33324.95
Spain,ESP,1994,71613.586,2608.3794,12777.006,22324.605,2223.5347,15.702855,6344.2534,819.2742,157.27869,4669.019,1837.8986,1035.6643,1259.057,67053.95,48202.64,14406.736,32555.64,13.920743,2455.91,1644.8964,0.027412457,1.6836847,12.65497,2.512783,12365.441,8073.26,97.91455,33178.78
Spain,ESP,1995,71932.305,2616.9812,12881.518,22237.627,2243.4146,16.473263,6348.3403,741.3219,161.31038,5249.8125,1827.1097,947.8703,1304.3975,68339.34,49155.207,14729.245,33413.844,14.349733,2687.334,1683.2249,0.02323726,1.4267222,11.178372,2.210239,12436.207,8218.951,100.65828,33380.36
Spain,ESP,1996,72402.336,2631.2307,13011.807,22199.998,2270.8936,17.029634,6349.79,731.032,164.71512,5122.9683,1818.4574,876.2606,1367.017,69211.06,50089.016,14982.272,34356.984,14.6385145,2652.3132,1737.2966,0.021130688,1.3087184,10.635678,1.9867884,12687.891,8382.36,103.684235,33626.914
Spain,ESP,1997,71560.88,2599.6,12893.016,21865.82,2265.1453,17.656437,6242.3647,679.62024,171.35956,3355.0305,1774.7637,799.4649,1423.7655,68624.26,50245.234,15143.045,34787.92,14.984814,2154.2441,1763.589,0.018301697,1.1834878,9.918299,1.9312816,12884.451,8414.765,106.29502,33199.426
Spain,ESP,1998,72558.2,2635.4392,13126.467,22002.195,2317.729,19.36988,6316.378,646.3603,174.84677,2533.5312,1781.3748,752.4837,1531.2711,69770.336,51765.156,15652.051,36015.367,16.213663,1908.5465,1839.5055,0.016369618,1.0395888,9.186785,1.8399407,13515.206,8694.524,112.5293,33672.39
Spain,ESP,1999,73573.766,2680.816,13345.9375,22193.12,2363.6187,21.300858,6402.7627,636.73566,186.62947,2513.5442,1786.6421,709.6487,1640.0332,70985.95,53076.38,16242.148,37214.074,17.544384,1869.7675,1920.1987,0.015604447,0.9196177,8.6031275,1.8855743,14099.778,8928.2295,118.842476,34092.914
Spain,ESP,2000,71679.47,2619.6821,12946.753,21744.12,2294.2202,23.248274,6187.45,640.9277,194.36963,2385.8325,1716.0549,638.32355,1662.9119,69085.71,52079.465,15892.829,37059.426,18.712242,1813.843,1924.4469,0.017007638,0.9351732,9.047575,1.7595756,13827.401,8724.511,117.74722,32821.875
Spain,ESP,2001,71259.35,2604.391,12811.274,21630.404,2266.4019,25.082537,6096.769,632.04767,198.00215,2331.0173,1695.2537,585.65674,1724.873,68492.96,52261.477,15693.712,37374.613,19.560402,1799.9128,1956.7029,0.018148983,0.87282664,8.820627,2.1122112,13603.8545,8713.986,117.900444,32161.73
Spain,ESP,2002,71910.53,2620.4216,12865.663,21667.29,2268.732,27.658396,6124.2715,669.7674,208.45497,2345.302,1710.7537,547.3372,1824.3541,68782.09,53230.11,15856.448,38014.113,16.833242,1807.2545,2017.5065,0.0199946,0.9620733,9.753921,1.9230142,13451.961,8859.209,123.085686,31857.824
Spain,ESP,2003,73037.84,2656.9016,13016.2295,21869.812,2290.4272,30.250101,6184.493,695.3629,214.89737,2366.802,1741.9741,515.3529,1940.0892,69319.7,54602.703,15839.968,38867.215,17.575098,1821.6392,2086.7551,0.021534128,0.99871075,10.278513,2.3487835,13283.181,9072.623,127.76434,31701.41
Spain,ESP,2004,71803.305,2620.7642,12768.433,21526.973,2239.3486,31.487759,6070.349,697.6043,211.90964,2317.1318,1718.9884,470.41803,1981.2795,68452.85,54211.793,15329.286,38655.05,17.304998,1810.9336,2086.0925,0.02242091,0.98407334,10.332962,2.321706,12698.501,8962.449,127.70706,30494.846
Spain,ESP,2005,71542.12,2626.4258,12702.9,21362.82,2225.2942,33.029613,6065.3857,693.59467,211.59204,2245.464,1721.2897,437.3339,2034.3334,68499.83,54346.062,14922.458,38855.164,17.073376,1803.9526,2109.24,0.022896823,0.98784155,10.472996,2.3298872,12392.586,8972.873,131.67635,29885.201
Spain,ESP,2006,70155.555,2598.8628,12418.732,20887.93,2180.347,34.353546,5920.288,681.42236,214.77579,2163.5408,1694.3466,398.54044,2035.4259,67444.46,53478.96,14302.151,38533.31,16.683002,1769.4036,2108.4092,0.023129525,0.9859791,10.584903,1.990787,11896.427,8804.179,129.6951,28824.732
Spain,ESP,2007,70085.734,2618.5217,12351.991,20718.688,2176.1265,36.60975,5910.3936,706.36224,219.05252,2183.1167,1704.3505,371.2801,2068.5325,67799.016,53578.617,13966.347,38768.05,16.668398,1773.2566,2155.1882,0.023474136,1.0082738,10.825678,1.9090887,11681.458,8809.967,132.35385,28257.133
Spain,ESP,2008,69674.05,2623.0706,12225.028,20368.828,2160.0393,38.372456,5839.508,700.9654,220.94783,2127.079,1704.8967,343.8605,2080.6343,67460.55,53372.53,13576.819,38807.965,16.268448,1756.3657,2197.849,0.021871004,0.9671013,10.254468,2.2577608,11377.337,8776.263,134.09912,27562.145
Spain,ESP,2009,68476.72,2598.9158,11971.638,19827.385,2117.7485,39.798573,5698.7466,663.03455,224.4574,2022.4141,1683.0018,314.8384,2056.566,66729.836,52489.555,13185.774,38434.008,15.6953335,1704.0326,2178.4365,0.021585878,0.93096167,9.640068,1.9952806,10951.308,8630.716,132.78802,26601.535
Spain,ESP,2010,67462.15,2584.4167,11763.223,19383.531,2078.8591,42.397556,5554.3237,637.6472,229.38383,1984.563,1660.2003,288.59995,2027.2206,65999.9,51526.38,12818.44,38128.324,15.603455,1672.5361,2230.7734,0.020039454,0.8736975,9.045509,2.0768054,10534.328,8497.216,131.59946,25795.146
Spain,ESP,2011,67751.414,2617.7725,11824.754,19185.102,2098.9185,44.687817,5522.853,609.19244,232.45735,1941.4913,1677.8655,272.14648,2044.0331,66283.76,51472.414,12730.915,38485.285,15.448947,1659.5693,2309.9534,0.017997714,0.80490917,8.253177,1.7357041,10370.013,8533.096,135.34453,25653.623
Spain,ESP,2012,67824.75,2661.8252,11870.599,18976.633,2129.7642,47.342068,5484.1895,560.6536,242.38463,1875.4062,1696.348,257.3705,2060.6086,66580.82,51023.45,12661.262,38733.32,15.550408,1651.3768,2366.4016,0.016712818,0.7286577,7.5198035,1.394664,10210.032,8517.808,140.55496,25555.605
Spain,ESP,2013,66486.69,2663.3271,11658.26,18557.303,2118.2134,48.69694,5327.922,499.88113,247.2443,1799.7842,1670.9249,238.38542,2029.3914,65644.016,49377.477,12282.719,38460.76,15.202559,1623.3074,2442.7263,0.0145563455,0.6159764,6.5214243,1.7779671,9804.83,8297.829,141.07413,24897.746
Spain,ESP,2014,66523.555,2704.9224,11707.744,18448.371,2154.1807,50.601616,5300.242,503.71573,266.66077,1750.899,1687.3585,226.04854,2046.8436,65849.695,48996.51,12211.662,38792.332,15.1039095,1618.0029,2503.995,0.01461958,0.62539786,6.7618403,1.3450177,9610.062,8324.846,146.16483,24880.684
Spain,ESP,2015,68227.1,2790.3042,12057.556,18712.596,2230.5842,53.77159,5403.5664,461.33417,287.1521,1748.1384,1746.2573,218.62112,2113.6045,67182.234,49998.91,12208.572,39843.676,15.395196,1637.0298,2620.8386,0.014167047,0.5858204,6.446956,1.551885,9577.401,8620.1455,155.45305,25605.42
Spain,ESP,2016,67900.77,2789.2917,12003.873,18584.32,2224.4075,54.220222,5325.17,446.70175,299.14932,1791.4188,1725.1324,203.1225,2089.479,66719.766,49936.715,11506.398,39877.28,14.936673,1646.6019,2659.4531,0.013822683,0.5671191,6.189627,1.6101917,8932.98,8764.377,156.38914,25470.246
Spain,ESP,2017,68757.4,2835.4673,12224.71,18754.074,2264.4211,52.97735,5371.377,413.86075,300.2307,1781.0852,1742.2965,193.07733,2112.868,66985.42,51158.484,11153.559,40383.734,14.038718,1650.707,2643.4385,0.0125465505,0.5259496,5.699525,1.3796126,8626.395,9187.468,158.84575,26057.85
Spain,ESP,2018,70482.055,2877.8804,12507.267,18951.654,2307.5608,52.68541,5479.27,385.19846,306.54254,1778.1643,1760.7043,185.4067,2138.7566,66520.39,52817.45,11557.256,41227.32,13.361939,1688.0846,2689.0598,0.011109401,0.48620462,5.220951,1.3609436,8750.813,9511.737,162.82838,26768.645
Spain,ESP,2019,72106.086,2912.5159,12752.726,19330.375,2332.2063,52.05647,5658.1514,358.9052,311.9666,1763.0985,1756.0183,178.17195,2141.8567,66330.67,54535.25,11785.009,42038.324,12.668196,1723.7684,2788.5122,0.009624032,0.44631118,4.738675,1.3247081,8879.792,9783.49,166.24854,27347.867
Sri Lanka,LKA,1990,17575.135,4933.7104,2774.7622,3757.7117,2092.1572,2381.0186,1674.1608,3340.8547,1765.4347,284.46198,177.19713,9832.277,1986.2521,10451.966,10559.967,12826.121,4330.5527,1853.5896,249.31436,572.16376,118.15012,319.27478,101.70251,61.83059,2982.6555,665.6443,973.7573,8459.438
Sri Lanka,LKA,1991,16917.227,4697.672,2636.7883,3936.0151,2006.7893,2185.4253,1592.1189,3065.074,1512.8278,281.73123,163.14565,9131.203,1876.1677,9810.907,10329.693,11972.841,4243.388,1697.8586,212.40498,559.0483,101.74735,273.48224,82.83572,55.231304,2835.075,632.70447,871.81805,8023.9067
Sri Lanka,LKA,1992,17242.959,4769.2397,2664.769,4298.9287,2042.0273,2059.552,1606.396,3096.3325,1405.0547,291.05115,158.70386,9005.605,1881.5227,9853.312,10660.861,11894.787,4428.874,1596.5309,191.84479,566.0293,94.17457,252.81885,74.43491,52.420044,2888.6084,634.09894,820.1332,8081.31
Sri Lanka,LKA,1993,17302.785,4782.7026,2653.8508,4605.106,2048.5369,1873.9662,1599.7206,2648.7378,1140.5001,305.92075,150.6024,8645.383,1859.5957,9679.031,10781.232,11520.474,4626.1914,1446.8574,176.07875,570.87006,77.40006,202.28508,55.687298,47.37749,2877.3552,617.02405,732.84595,8017.706
Sri Lanka,LKA,1994,18298.44,5021.1377,2811.5107,5183.148,2172.0989,1771.71,1683.741,2730.0298,1101.8151,324.00296,153.55934,8869.171,1948.5046,10112.952,11501.949,11953.011,5015.92,1358.7805,179.69238,592.5921,70.69199,192.6208,51.388027,46.409428,3082.9497,647.51483,696.23474,8475.443
Sri Lanka,LKA,1995,19488.11,5305.7305,3004.32,5874.3003,2317.4668,1670.707,1768.0812,2629.5078,997.19446,333.74283,158.48926,9107.25,2059.7642,10739.381,12342.479,12457.031,5424.6367,1272.6521,180.55545,637.86096,60.79899,168.80759,43.720238,44.28979,3330.1423,689.64716,664.2497,9036.835
Sri Lanka,LKA,1996,20438.994,5469.3022,3144.619,6445.2725,2424.6182,1613.9717,1843.5414,2780.5632,1027.5719,362.79025,160.06886,9238.331,2129.1106,10997.372,13150.497,12840.792,5792.2256,1218.6213,203.2695,666.19934,57.91004,170.81873,43.305733,43.769516,3567.8057,732.3109,643.4217,9461.16
Sri Lanka,LKA,1997,22210.793,5854.6353,3413.6294,7239.1245,2643.7036,1560.9692,1972.8385,2706.023,1007.6807,402.71143,166.94553,9619.961,2291.279,11781.569,14590.998,13653.507,6380.8306,1166.5458,283.21237,766.9691,48.034386,155.46445,40.367165,42.13412,3996.25,811.36694,626.3365,10287.9795
Sri Lanka,LKA,1998,22166.674,5738.4595,3345.0918,7337.2085,2626.3506,1476.1832,1926.6847,2261.2166,874.6842,414.05582,157.09879,9118.251,2234.014,11513.987,14891.389,13229.614,6462.857,1093.4219,301.35007,786.3139,38.533836,128.15996,33.781433,35.736374,4084.4639,822.07764,572.53436,10084.506
Sri Lanka,LKA,1999,23025.047,5868.374,3427.0781,7699.735,2732.0137,1409.5354,1976.7053,2157.8574,806.2526,437.92,154.83742,9084.3,2277.924,11721.153,15809.501,13481.358,6871.9146,1037.2911,319.84467,829.2825,33.05651,113.96973,28.325956,34.595432,4367.261,859.1909,545.7144,10330.611
Sri Lanka,LKA,2000,23684.725,5933.549,3468.3093,8128.68,2822.0732,1372.2816,2016.9691,2208.7432,789.0118,457.59546,152.54185,9026.102,2297.1934,11874.132,16636.262,13662.945,7247.3477,1004.94305,334.44318,882.25073,30.820402,110.63673,26.883995,34.01035,4605.5117,891.0264,529.2249,10458.024
Sri Lanka,LKA,2001,23267.441,5707.8022,3331.2249,7988.7554,2775.4138,1302.2805,1963.0944,2159.322,741.2701,457.1523,144.64424,8573.121,2199.061,11488.973,16750.998,13206.463,7259.7305,945.41785,308.20602,892.7033,26.919712,101.97835,25.290445,28.831,4591.581,893.80304,488.64398,10049.771
Sri Lanka,LKA,2002,23523.959,5623.1997,3289.425,7828.702,2815.2332,1233.816,1980.0786,1988.4354,674.86536,472.3084,141.85686,8383.924,2162.4517,11321.58,17431.846,13103.745,7529.417,884.5353,289.11255,924.67975,22.235897,87.92635,22.2183,27.198723,4684.8745,926.78,454.24847,9921.668
Sri Lanka,LKA,2003,24590.426,5747.828,3397.9673,7942.765,2979.7507,1191.0631,2083.9094,1953.1875,646.7725,493.04037,145.92377,8562.158,2219.8127,11685.741,18831.646,13594.655,8106.9746,845.38165,277.44583,977.4576,19.185446,79.530815,20.694233,26.836903,4992.5884,998.4363,440.79724,10240.796
Sri Lanka,LKA,2004,24830.006,5666.1807,3397.8582,9071.742,3058.8335,1158.7164,2140.0579,1858.6593,566.0768,507.8743,145.4186,8488.4,2204.8044,11610.295,19740.031,13672.849,8512.383,811.5908,263.72055,1022.2182,8.842003,55.05613,19.60932,25.451033,5150.2925,1046.4348,428.31604,10238.683
Sri Lanka,LKA,2005,25294.375,5673.614,3483.8682,7625.074,3197.1614,1153.4978,2249.009,2686.9436,688.8733,523.44855,147.81947,8695.873,2240.5715,11777.041,20935.861,14240.148,9049.17,796.0332,256.3526,1091.0514,3.9140973,64.78379,26.678358,27.696583,5500.7417,1105.3608,439.46152,10476.754
Sri Lanka,LKA,2006,25763.225,5667.1714,3605.2393,7385.203,3342.7417,1099.871,2335.4573,1788.0875,506.0395,519.52484,151.2169,8654.067,2292.0264,11860.359,22343.22,14459.612,9502.189,746.93085,237.77473,1097.1937,2.7986226,41.611683,18.085304,23.772667,5767.316,1196.8173,411.661,10869.969
Sri Lanka,LKA,2007,26015.816,5624.3965,3636.0173,7306.1543,3415.1687,1019.1439,2388.6245,1540.0742,444.69424,508.13885,149.42616,8511.546,2278.3037,11849.677,23305.234,14550.394,9951.872,679.22485,234.23315,1081.9583,2.4961028,33.79662,15.300316,21.26007,6004.4097,1241.5503,388.86182,10925.475
Sri Lanka,LKA,2008,26722.041,5704.012,3784.6274,7239.6416,3558.1995,972.918,2480.0913,1610.9636,437.16748,508.95062,149.86307,8599.372,2342.883,12123.839,24518.582,15025.893,10518.985,633.7607,216.36723,1092.6501,2.7142227,33.68032,15.421877,20.751402,6419.215,1300.2129,380.8742,11384.989
Sri Lanka,LKA,2009,26883.607,5624.203,3815.233,6704.187,3619.8281,943.96027,2556.1748,1726.8278,444.9314,530.75275,145.53708,8534.334,2340.0063,11696.455,25372.393,15144.183,11009.247,600.3034,183.59508,1089.6313,3.6784847,36.614548,16.029722,22.198517,6616.9785,1342.3756,371.18512,11536.457
Sri Lanka,LKA,2010,27138.504,5644.6914,3882.804,6590.1313,3673.7761,905.2786,2599.2693,1691.0682,430.74017,524.1411,143.36603,8399.728,2346.8257,11810.872,26122.654,15216.662,11371.11,561.7239,168.55464,1106.4379,4.108488,35.913773,15.255503,20.993528,6772.9185,1392.3112,361.3566,11754.609
Sri Lanka,LKA,2011,27870.266,5771.75,4008.7983,6839.284,3774.6052,872.33453,2694.0447,1589.0255,407.91357,530.00604,143.60828,8388.594,2382.2063,12072.401,27294.547,15374.251,12041.523,527.08673,175.81894,1134.608,3.5066304,32.017017,14.088749,19.915564,6892.073,1458.2716,362.5699,12107.882
Sri Lanka,LKA,2012,28046.186,5776.218,4045.2893,6878.3887,3791.5369,843.0586,2748.9788,1501.856,386.31845,531.5373,140.77528,8235.445,2361.1086,12054.779,28090.287,15098.518,12509.295,495.8722,171.92113,1148.7766,2.9906502,28.58297,13.11459,17.150675,6761.761,1517.7024,363.6552,12187.905
Sri Lanka,LKA,2013,27615.553,5623.8726,3993.2625,6720.296,3731.6206,818.74945,2784.68,1438.4954,369.26904,538.8613,135.64029,7961.377,2283.8723,11570.246,28511.518,14468.733,12879.698,469.8002,163.51205,1147.5009,2.5140471,25.893578,12.384524,16.285303,6440.9272,1566.0458,360.74643,11975.437
Sri Lanka,LKA,2014,28271.422,5737.533,4074.919,6849.799,3793.186,795.0745,2847.2615,1366.9465,352.07516,540.0871,132.48027,7923.362,2319.4126,11589.604,29346.062,14362.118,13426.63,444.26123,169.57812,1176.9205,2.0022967,23.12543,11.416458,15.559341,6399.579,1633.5948,353.5783,12265.943
Sri Lanka,LKA,2015,28173.166,5702.0005,4049.264,6885.107,3757.9424,773.9053,2847.5093,1193.084,319.25995,538.32367,126.92193,7635.5703,2292.9893,11239.445,29399.629,14057.893,13747.652,422.1504,178.92007,1184.5931,1.6406089,19.47545,9.795197,15.416163,6281.683,1645.1212,340.67792,12218.038
Sri Lanka,LKA,2016,28616.62,5795.0103,4071.7693,7027.6665,3787.2266,763.4395,2901.666,1088.455,302.03906,542.5521,124.47021,7404.911,2294.5896,11178.782,30045.88,14103.567,14346.785,408.47583,186.2257,1217.3187,1.4549018,17.433554,8.791621,14.935956,6552.551,1679.1,334.9238,12278.417
Sri Lanka,LKA,2017,29116.822,5904.0215,4118.88,7144.3994,3814.0884,761.3636,2948.105,999.22644,287.11877,542.34973,122.91176,7146.2773,2313.824,11160.257,30582.73,14194.031,14887.782,399.56647,191.86453,1250.2598,1.3033615,15.641344,8.011973,14.251274,6902.7666,1718.3947,330.18088,12462.817
Sri Lanka,LKA,2018,29088.416,5875.9795,4109.6943,7160.128,3783.4697,747.9313,2950.516,924.1314,270.9364,541.5016,119.628944,6802.455,2299.4807,10898.639,30656.504,13995.026,15236.63,383.95364,200.46368,1258.4237,1.1530697,13.946817,7.1775613,14.380179,6997.033,1715.2799,319.3226,12459.442
Sri Lanka,LKA,2019,29937.752,6051.3027,4224.13,7296.1514,3857.0264,748.39545,3027.3582,861.82697,261.53024,547.4558,120.592674,6642.8247,2353.0303,11071.176,31714.387,14114,15935.904,376.4486,203.87805,1302.3044,1.0300934,12.561661,6.512423,13.818933,7261.2954,1783.5099,317.2095,12839.418
Sub-Saharan Africa (WB),,1990,360025.3,47947.953,45839.805,176588.75,44188.82,837047.56,54729.176,655150.4,1252028.1,218006.86,12517.027,824011.2,37898.457,176383.39,181067.28,909081.2,114528.45,625890.2,8193.292,13903.857,109338.54,320558.66,176123.22,19526.287,84327.68,16293.163,489016.06,85640.47
Sub-Saharan Africa (WB),,1991,369149.06,48632.43,47016.945,180875.89,45243.203,857125.94,55128.984,663706.8,1267060,276026.97,12852.963,831112.1,38724.875,180126.3,187780.17,917934.5,118667.17,640386.9,10212.626,14335.161,108802.24,323224.97,182713.12,19685.129,86273.84,16865.713,497893.6,88043.61
Sub-Saharan Africa (WB),,1992,381176.84,49512.254,48463.668,185407.38,46774.04,848636.4,56059.24,672336.94,1262191.1,344874.9,13313.722,840502.44,39747.39,184866.44,196030.53,930106.8,124668.02,633842.3,12786.667,14812.214,106760.99,322127.44,180587.52,20005.406,89237.91,17629.414,497073.12,91178.695
Sub-Saharan Africa (WB),,1993,389613.94,50015.164,49522.633,187801.84,47779.05,846741.8,56193.156,682902.5,1259015.6,422801.7,13504.425,847966.06,40404.96,186811.86,202214.86,939405.3,127734.195,632115.2,15679.602,15073.456,104738.95,320806.44,180841.39,20164.094,91134.664,18146.418,497806.3,93287.57
Sub-Saharan Africa (WB),,1994,401819.53,50739.996,50837.23,192335.42,49198.41,865794.9,57005.73,695154.4,1264435.2,509431.4,13872.7,856480.4,41328.785,191830.66,210620.14,951419.3,134138.5,645992,19141.332,15520.164,104225.484,321531.75,183477.2,20479.014,94540.97,18940.363,507030.75,96236.7
Sub-Saharan Africa (WB),,1995,413264.8,51664.16,52078.105,197655.31,50433.023,858812.8,57369.254,707328.7,1259335.6,601258.8,14157.543,864865.5,42246.86,197047.98,218158.89,963457.7,138783.66,640975.3,22935.744,15982.334,103254.47,320166.3,183141.05,20595.82,97790.75,19528.836,506036.28,98746.68
Sub-Saharan Africa (WB),,1996,428411.56,52544.973,53713.2,202541.11,52031.125,861656.4,57965.668,719968.94,1254490.8,696070.5,14541.993,870714.25,43376.9,202999.62,227956.1,974352.56,146486.45,642898.1,26856.348,16584.32,102484.3,318446.03,183779.78,20898.838,102552.41,20445.777,507688.44,102365.6
Sub-Saharan Africa (WB),,1997,446170.28,53627.34,55503.58,208394.28,54041.26,858049.5,59057.41,730723.44,1244902,792319.8,15136.441,873782.75,44560.945,210605.12,239638.52,984523.9,156910.72,639796.7,30930.33,16985.006,100793.58,315049.8,183022.39,21199.61,109694.01,21650.145,506910.9,106683.64
Sub-Saharan Africa (WB),,1998,460750.75,54380.2,56972.004,213360.8,55481.44,854957.6,59369.773,741794.56,1237154.8,886134.6,15344.147,877042.9,45435.973,214615.31,248772,993481.94,163994.66,637104.4,34745.586,17545.156,99048,311385.25,182753.33,21749.367,115619.99,22526.023,506245.34,109805.13
Sub-Saharan Africa (WB),,1999,471407.25,54622.027,58074.94,215437.34,56209.246,845566.4,59220.305,751244.1,1223320.1,974336.5,15302.577,877457.75,45860.133,214178.39,255141.66,998824.5,168703.12,629729.75,38311.105,17739.758,97753.625,306334.2,180599.56,22249.752,120638.53,23141.53,503023.75,112076.55
Sub-Saharan Africa (WB),,2000,485141.66,55087.945,59422.418,219914.23,57379.176,832944.8,59647.03,758884.06,1199632.2,1055014.5,15451.374,877901.06,46543.074,216987,263885.5,1004488.4,175950.06,619963.25,41839.74,18231.623,93329.87,298401.7,177296.8,22624.123,125802.34,24030.729,498676.3,115171.28
Sub-Saharan Africa (WB),,2001,493191.25,55119.445,60275.18,221083.22,57826.152,819160.56,59431.562,765596.3,1171387.1,1123158.5,15345.784,872145.2,46725.555,216390.47,269406.56,1001971.6,180640.62,609262.7,44884.566,18332.266,88670.375,287838.6,174231.67,22994.904,128811.805,24505.95,491923.4,116989.73
